pttid,name,actor,desc,trade.trade_lce.conditions.conditions.type,trade.trade_lce.conditions.conditions.arg,trade.trade_lce.conditions.conditions.arg,trade.trade_lce.reserved,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.reserved,trade.benifit.events.type,trade.benifit.events.arg,trade.benifit.events.arg,trade.friendliness_increase,trade.trade_lce.conditions.conditions.type,trade.trade_lce.conditions.conditions.arg,trade.trade_lce.conditions.conditions.arg,trade.trade_lce.reserved,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.reserved,trade.benifit.events.type,trade.benifit.events.arg,trade.benifit.events.arg,trade.friendliness_increase,trade.trade_lce.conditions.conditions.type,trade.trade_lce.conditions.conditions.arg,trade.trade_lce.conditions.conditions.arg,trade.trade_lce.reserved,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.reserved,trade.benifit.events.type,trade.benifit.events.arg,trade.benifit.events.arg,trade.friendliness_increase,trade.trade_lce.conditions.conditions.type,trade.trade_lce.conditions.conditions.arg,trade.trade_lce.conditions.conditions.arg,trade.trade_lce.reserved,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.type,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.conditions.conditions.arg,trade.trade_ce.reserved,trade.benifit.events.type,trade.benifit.events.arg,trade.benifit.events.arg,trade.friendliness_increase,alienation.alienation_lce.conditions.conditions.type,alienation.alienation_lce.conditions.conditions.arg,alienation.alienation_lce.conditions.conditions.arg,alienation.alienation_lce.reserved,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.reserved,alienation.benifit.events.type,alienation.benifit.events.arg,alienation.benifit.events.arg,alienation.friendliness_increase,alienation.friendliness_decrease,alienation.success_rate,alienation.alienation_lce.conditions.conditions.type,alienation.alienation_lce.conditions.conditions.arg,alienation.alienation_lce.conditions.conditions.arg,alienation.alienation_lce.reserved,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.reserved,alienation.benifit.events.type,alienation.benifit.events.arg,alienation.benifit.events.arg,alienation.friendliness_increase,alienation.friendliness_decrease,alienation.success_rate,alienation.alienation_lce.conditions.conditions.type,alienation.alienation_lce.conditions.conditions.arg,alienation.alienation_lce.conditions.conditions.arg,alienation.alienation_lce.reserved,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.reserved,alienation.benifit.events.type,alienation.benifit.events.arg,alienation.benifit.events.arg,alienation.friendliness_increase,alienation.friendliness_decrease,alienation.success_rate,alienation.alienation_lce.conditions.conditions.type,alienation.alienation_lce.conditions.conditions.arg,alienation.alienation_lce.conditions.conditions.arg,alienation.alienation_lce.reserved,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.type,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.conditions.conditions.arg,alienation.alienation_ce.reserved,alienation.benifit.events.type,alienation.benifit.events.arg,alienation.benifit.events.arg,alienation.friendliness_increase,alienation.friendliness_decrease,alienation.success_rate,invite.invite_lce.conditions.conditions.type,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.conditions.conditions.type,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.reserved,invite.invite_ce.conditions.conditions.type,invite.invite_ce.conditions.conditions.arg,invite.invite_ce.conditions.conditions.arg,invite.invite_ce.reserved,invite.benifit.events.type,invite.benifit.events.arg,invite.benifit.events.arg,invite.friendliness_increase,invite.friendliness_decrease,invite.minumum_friendliness,invite.success_rate,invite.invite_lce.conditions.conditions.type,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.conditions.conditions.type,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.reserved,invite.invite_ce.conditions.conditions.type,invite.invite_ce.conditions.conditions.arg,invite.invite_ce.conditions.conditions.arg,invite.invite_ce.reserved,invite.benifit.events.type,invite.benifit.events.arg,invite.benifit.events.arg,invite.friendliness_increase,invite.friendliness_decrease,invite.minumum_friendliness,invite.success_rate,invite.invite_lce.conditions.conditions.type,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.conditions.conditions.type,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.conditions.conditions.arg,invite.invite_lce.reserved,invite.invite_ce.conditions.conditions.type,invite.invite_ce.conditions.conditions.arg,invite.invite_ce.conditions.conditions.arg,invite.invite_ce.conditions.conditions.type,invite.invite_ce.conditions.conditions.arg,invite.invite_ce.conditions.conditions.arg,invite.invite_ce.reserved,invite.benifit.events.type,invite.benifit.events.arg,invite.benifit.events.arg,invite.friendliness_increase,invite.friendliness_decrease,invite.minumum_friendliness,invite.success_rate,origin_league,view_type,view_x,view_y,attr_bonus.type,attr_bonus.change_value,attr_bonus.change_percent,attr_icon,city_battle,invite_additional,extra_item_shop,extra_item_goods,merge_compensation_mail
12,武安,110,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,500000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,500000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,500000,200,1,2,-289,90,ATTACK,0,50,sprites/skill/wuan,100000,2000000,2000,23601,59
11,平城,501,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,500000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,500000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,500000,200,2,2,-8,161,PHYSICAL_DEFENCE,0,55,sprites/skill/pincheng,100000,2000000,2000,23602,60
10,邺城,103,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,500000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,500000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,500000,200,2,2,371,-167,HP,0,160,sprites/skill/yecheng,100000,2000000,2000,23603,61
5,敦煌,104,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,300000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,300000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,300000,200,1,1,-413,214,OUT_DAMAGE_PERCENT,40,,sprites/skill/dunhuang,100000,1200000,2000,23604,62
7,西安州,109,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,300000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,300000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,300000,200,3,1,-290,-210,IN_DAMAGE_PERCENT,40,,sprites/skill/xianzhou,100000,1200000,2000,23605,63
6,沃野,206,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,300000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,300000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,300000,200,1,1,-181,244,BOOM_DAMAGE,0,250,sprites/skill/woye,100000,1200000,2000,23606,64
8,豫州,106,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,150000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,150000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,150000,200,3,1,64,-263,BOOM_RATE,100,,sprites/skill/yuzhou,100000,1200000,2000,23607,65
9,齐州,102,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,150000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,150000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,150000,200,2,1,215,72,ANTI_BOOM,100,,sprites/skill/qizhou,100000,1200000,2000,23608,66
3,夏州,101,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,150000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,150000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,150000,200,3,0,-127,-32,HIT_RATE,25,,sprites/skill/xiazhou,100000,500000,2000,23609,67
4,平阳,107,这是城市描述,,,,,COST_ITEM,10005,1,COST_RESOURCE,GOLD,1000,,ADD_RESOURCE,LEAGUE_DONATION,50,100,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,150,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,600,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,2000,,,,,COST_RESOURCE,GOLD,1000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,50,100,100,600,,,,,COST_RESOURCE,GOLD,10000,COST_ITEM,10005,1,,ADD_RESOURCE,LEAGUE_DONATION,100,100,100,800,,,,,COST_RESOURCE,DIAMOND,50,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,350,350,1000,,,,,COST_RESOURCE,DIAMOND,200,COST_ITEM,10005,1,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,1500,1200,1200,1000,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,GOLD,10000,,ADD_RESOURCE,LEAGUE_DONATION,100,25000,5000,50000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,800,,ADD_RESOURCE,LEAGUE_DONATION,200,25000,5000,50000,80,LCT_COST_RESOURCE,LRT_MONEY,500000,LCT_COST_RESOURCE,LRT_INVITE_CITY_TIMES,1,,COST_RESOURCE,DIAMOND,5000,VIP_LEVEL_GE,4,,,ADD_RESOURCE,LEAGUE_DONATION,500,25000,5000,50000,200,3,0,109,-128,ATTACK,500,,sprites/skill/pinyang,100000,500000,2000,23610,68
